customer_id,geography,employment_type,monthly_income_inr,bureau_band,cashflow_consistency,balance_volatility,spending_shock_flag
C111283,Metro,Gig,14600,Near-prime,0.596,0.423,0
C111284,Tier-3,Self-employed,23900,Near-prime,0.382,0.76,0
C111285,Metro,Salaried,62000,Prime,0.679,0.378,0
C111286,Tier-3,Salaried,19300,Thin-file,0.907,0.296,0
C111287,Tier-3,Informal,20100,Subprime,0.369,0.717,0
C111288,Tier-2,Salaried,79600,Near-prime,0.838,0.116,0
C111289,Metro,Salaried,40900,Near-prime,0.98,0.064,0
C111290,Tier-3,Gig,41600,Thin-file,0.512,0.519,0
C111291,Tier-2,Gig,31800,Thin-file,0.485,0.483,0
C111292,Metro,Informal,10200,Subprime,0.413,0.59,0
C111293,Tier-2,Salaried,25800,Near-prime,0.73,0.111,0
C111294,Tier-2,Informal,31200,Thin-file,0.39,0.601,0
C111295,Tier-3,Salaried,20000,Prime,0.765,0.354,0
C111296,Tier-2,Gig,37600,Subprime,0.566,0.54,1
C111297,Tier-3,Salaried,42000,Prime,0.746,0.253,0
C111298,Tier-2,Informal,21800,Prime,0.415,0.672,0
C111299,Tier-2,Gig,17900,Near-prime,0.53,0.647,1
C111300,Tier-2,Gig,26500,Near-prime,0.372,0.604,0
C111301,Tier-3,Self-employed,61500,Subprime,0.594,0.31,0
C111302,Tier-3,Salaried,26800,Subprime,0.867,0.185,0
C111303,Tier-3,Self-employed,38000,Thin-file,0.468,0.716,0
C111304,Tier-3,Salaried,78700,Thin-file,0.845,0.332,0
C111305,Tier-2,Gig,26100,Thin-file,0.612,0.419,0
C111306,Metro,Salaried,38100,Near-prime,0.98,0.144,0
C111307,Tier-3,Salaried,25400,Near-prime,0.824,0.224,1
C111308,Metro,Salaried,18600,Prime,0.684,0.565,0
C111309,Metro,Gig,16700,Thin-file,0.513,0.592,0
C111310,Tier-2,Self-employed,40200,Near-prime,0.552,0.343,0
C111311,Tier-2,Self-employed,53400,Subprime,0.596,0.415,1
C111312,Tier-2,Salaried,31500,Prime,0.61,0.447,1
C111313,Metro,Salaried,73200,Thin-file,0.771,0.182,0
C111314,Metro,Self-employed,64400,Near-prime,0.786,0.289,1
C111315,Metro,Salaried,33600,Near-prime,0.952,0.05,0
C111316,Metro,Gig,22100,Thin-file,0.608,0.508,0
C111317,Metro,Self-employed,23500,Prime,0.518,0.431,0
C111318,Tier-2,Informal,26500,Prime,0.518,0.505,0
C111319,Metro,Salaried,47700,Thin-file,0.757,0.414,0
C111320,Metro,Salaried,70900,Prime,0.742,0.318,0
C111321,Metro,Informal,23000,Prime,0.606,0.467,0
C111322,Tier-2,Gig,15200,Thin-file,0.48,0.476,0
C111323,Tier-3,Self-employed,41000,Near-prime,0.575,0.444,1
C111324,Metro,Salaried,19500,Subprime,0.843,0.154,0
C111325,Metro,Self-employed,37000,Thin-file,0.445,0.591,0
C111326,Tier-2,Self-employed,24400,Prime,0.598,0.686,1
C111327,Metro,Salaried,94500,Prime,0.947,0.173,0
C111328,Tier-3,Salaried,70100,Prime,0.975,0.105,0
C111329,Tier-3,Self-employed,34900,Near-prime,0.507,0.502,0
C111330,Tier-2,Salaried,29400,Prime,0.654,0.342,0
C111331,Tier-3,Gig,42000,Thin-file,0.446,0.617,0
C111332,Tier-2,Salaried,27900,Thin-file,0.357,0.751,1
C111333,Tier-2,Informal,10200,Subprime,0.674,0.387,0
C111334,Metro,Self-employed,17600,Near-prime,0.714,0.27,0
C111335,Metro,Informal,24700,Subprime,0.308,0.757,0
C111336,Metro,Gig,13300,Thin-file,0.344,0.779,1
C111337,Tier-2,Salaried,72300,Prime,0.783,0.39,0
C111338,Tier-2,Salaried,29400,Prime,0.829,0.332,0
C111339,Metro,Salaried,26700,Prime,0.98,0.05,0
C111340,Tier-2,Gig,38300,Subprime,0.458,0.328,0
C111341,Metro,Salaried,70600,Near-prime,0.811,0.119,0
C111342,Metro,Gig,61000,Thin-file,0.46,0.467,0
C111343,Metro,Gig,13400,Prime,0.499,0.57,0
C111344,Tier-2,Self-employed,14600,Near-prime,0.866,0.081,0
C111345,Tier-2,Self-employed,69700,Near-prime,0.978,0.05,0
C111346,Tier-2,Gig,9000,Prime,0.612,0.4,0
C111347,Metro,Gig,16700,Thin-file,0.35,1.016,0
C111348,Tier-2,Salaried,39100,Near-prime,0.903,0.303,0
C111349,Tier-3,Salaried,17500,Near-prime,0.786,0.226,0
C111350,Metro,Self-employed,47300,Near-prime,0.657,0.577,0
C111351,Tier-2,Salaried,22800,Prime,0.763,0.3,0
C111352,Metro,Self-employed,76900,Prime,0.548,0.429,0
C111353,Metro,Informal,32600,Thin-file,0.519,0.575,0
C111354,Tier-2,Self-employed,39100,Prime,0.548,0.407,0
C111355,Metro,Salaried,40500,Near-prime,0.746,0.107,0
C111356,Tier-2,Salaried,24000,Thin-file,0.787,0.055,0
C111357,Tier-3,Informal,14900,Subprime,0.491,0.671,0
C111358,Metro,Salaried,27300,Near-prime,0.591,0.444,0
C111359,Metro,Salaried,112700,Near-prime,0.83,0.111,0
C111360,Tier-3,Self-employed,33300,Near-prime,0.562,0.524,0
C111361,Tier-2,Self-employed,23400,Prime,0.691,0.21,0
C111362,Tier-3,Salaried,64500,Prime,0.98,0.05,0
C111363,Metro,Self-employed,42200,Prime,0.511,0.583,0
C111364,Tier-2,Self-employed,64800,Prime,0.613,0.625,0
C111365,Tier-3,Salaried,59000,Subprime,0.733,0.182,0
C111366,Metro,Self-employed,52400,Prime,0.551,0.387,0
C111367,Tier-3,Gig,10900,Thin-file,0.37,0.661,1
C111368,Tier-2,Salaried,29400,Near-prime,0.799,0.314,0
C111369,Tier-3,Informal,79600,Thin-file,0.331,0.75,0
C111370,Metro,Salaried,37100,Prime,0.98,0.05,0
C111371,Tier-2,Self-employed,30800,Subprime,0.662,0.372,0
C111372,Metro,Self-employed,34800,Subprime,0.458,0.614,1
C111373,Tier-3,Self-employed,18900,Prime,0.669,0.555,0
C111374,Metro,Salaried,65300,Thin-file,0.794,0.344,0
C111375,Metro,Self-employed,23600,Near-prime,0.475,0.492,0
C111376,Tier-3,Informal,10900,Thin-file,0.446,0.452,0
C111377,Metro,Self-employed,49500,Near-prime,0.649,0.465,0
C111378,Tier-2,Salaried,34100,Prime,0.98,0.05,0
C111379,Metro,Salaried,51200,Prime,0.638,0.453,1
C111380,Tier-2,Self-employed,34100,Prime,0.668,0.456,0
C111381,Metro,Salaried,28100,Near-prime,0.629,0.524,0
C111382,Tier-2,Gig,44800,Thin-file,0.476,0.464,0
C111383,Tier-2,Informal,31700,Subprime,0.321,0.81,1
C111384,Metro,Informal,15400,Near-prime,0.64,0.519,0
C111385,Metro,Salaried,59000,Near-prime,0.948,0.077,0
C111386,Metro,Self-employed,34500,Prime,0.766,0.193,0
C111387,Tier-2,Salaried,62200,Thin-file,0.699,0.349,0
C111388,Metro,Salaried,70000,Prime,0.672,0.387,0
C111389,Metro,Self-employed,75800,Subprime,0.623,0.521,0
C111390,Metro,Salaried,31100,Near-prime,0.98,0.076,0
C111391,Tier-2,Salaried,20800,Prime,0.912,0.169,0
C111392,Tier-2,Gig,10000,Thin-file,0.84,0.277,0
C111393,Tier-2,Gig,77200,Prime,0.48,0.553,0
C111394,Tier-3,Informal,23800,Thin-file,0.449,0.612,0
C111395,Tier-2,Salaried,66900,Thin-file,0.874,0.087,0
C111396,Tier-3,Gig,10100,Subprime,0.513,0.538,0
C111397,Tier-2,Salaried,50800,Prime,0.773,0.256,0
C111398,Metro,Salaried,21900,Prime,0.648,0.39,0
C111399,Tier-3,Self-employed,35400,Subprime,0.508,0.431,0
C111400,Tier-3,Self-employed,29100,Prime,0.92,0.126,0
C111401,Tier-2,Self-employed,30200,Near-prime,0.55,0.431,0
C111402,Metro,Gig,22600,Thin-file,0.665,0.375,0
C111403,Metro,Salaried,80700,Near-prime,0.564,0.494,0
C111404,Tier-2,Informal,15000,Prime,0.457,0.767,0
C111405,Tier-2,Salaried,70200,Near-prime,0.645,0.346,0
C111406,Tier-2,Gig,22700,Prime,0.492,0.481,0
C111407,Tier-2,Informal,22400,Subprime,0.571,0.46,0
C111408,Tier-2,Self-employed,44300,Near-prime,0.583,0.372,0
C111409,Metro,Gig,35500,Subprime,0.77,0.067,0
C111410,Metro,Gig,32000,Subprime,0.563,0.453,0
C111411,Metro,Salaried,125300,Thin-file,0.806,0.232,0
C111412,Tier-3,Self-employed,48000,Prime,0.574,0.49,0
C111413,Tier-2,Self-employed,10900,Subprime,0.507,0.517,1
C111414,Tier-3,Salaried,29000,Prime,0.686,0.288,0
C111415,Tier-2,Self-employed,67400,Near-prime,0.684,0.397,0
C111416,Tier-3,Salaried,22100,Thin-file,0.682,0.322,0
C111417,Tier-2,Salaried,38300,Prime,0.745,0.249,0
C111418,Tier-3,Informal,16400,Prime,0.407,0.703,1
C111419,Tier-3,Informal,32400,Subprime,0.669,0.368,0
C111420,Tier-2,Gig,14500,Subprime,0.541,0.64,0
C111421,Metro,Salaried,31700,Prime,0.816,0.129,0
C111422,Tier-2,Salaried,47900,Near-prime,0.669,0.557,1
C111423,Metro,Salaried,55600,Near-prime,0.67,0.427,0
C111424,Metro,Salaried,60200,Near-prime,0.646,0.299,0
C111425,Tier-2,Gig,26800,Thin-file,0.506,0.521,0
C111426,Tier-3,Self-employed,27400,Near-prime,0.404,0.587,1
C111427,Metro,Self-employed,55400,Near-prime,0.718,0.388,0
C111428,Metro,Salaried,52200,Prime,0.839,0.151,0
C111429,Tier-3,Informal,14200,Thin-file,0.292,0.672,0
C111430,Metro,Salaried,46200,Near-prime,0.749,0.349,0
C111431,Metro,Salaried,37300,Prime,0.93,0.1,0
C111432,Tier-2,Salaried,27800,Near-prime,0.775,0.056,0
C111433,Tier-3,Salaried,41000,Near-prime,0.618,0.547,1
C111434,Tier-2,Self-employed,19200,Near-prime,0.776,0.256,1
C111435,Tier-2,Self-employed,47100,Near-prime,0.751,0.282,0
C111436,Metro,Self-employed,38200,Prime,0.779,0.37,0
C111437,Metro,Salaried,45400,Thin-file,0.652,0.452,0
C111438,Tier-2,Informal,17500,Subprime,0.855,0.415,0
C111439,Tier-3,Gig,24300,Thin-file,0.566,0.418,0
C111440,Metro,Gig,56200,Prime,0.511,0.618,0
C111441,Metro,Salaried,107100,Thin-file,0.819,0.165,0
C111442,Metro,Informal,37900,Thin-file,0.561,0.529,1
C111443,Metro,Gig,29900,Prime,0.723,0.436,0
C111444,Metro,Self-employed,61700,Near-prime,0.51,0.49,0
C111445,Metro,Salaried,19200,Prime,0.737,0.556,0
C111446,Tier-3,Salaried,41900,Near-prime,0.679,0.432,1
C111447,Metro,Gig,34400,Near-prime,0.306,0.71,0
C111448,Tier-2,Salaried,19100,Subprime,0.813,0.05,0
C111449,Tier-2,Self-employed,26600,Near-prime,0.742,0.315,0
C111450,Tier-3,Gig,21900,Subprime,0.417,0.783,0
C111451,Tier-3,Gig,23000,Near-prime,0.434,0.653,0
C111452,Tier-2,Salaried,58700,Thin-file,0.695,0.423,0
C111453,Metro,Informal,50100,Near-prime,0.578,0.458,0
C111454,Tier-2,Salaried,35700,Prime,0.712,0.331,1
C111455,Metro,Gig,17300,Near-prime,0.232,0.815,1
C111456,Metro,Self-employed,62300,Prime,0.63,0.379,0
C111457,Metro,Salaried,84900,Prime,0.723,0.32,0
C111458,Tier-3,Salaried,56400,Thin-file,0.641,0.4,0
C111459,Metro,Gig,35700,Near-prime,0.521,0.582,0
C111460,Tier-2,Self-employed,85000,Near-prime,0.643,0.398,0
C111461,Tier-2,Salaried,33800,Subprime,0.74,0.412,0
C111462,Tier-2,Salaried,78400,Near-prime,0.758,0.507,0
C111463,Metro,Gig,17100,Thin-file,0.298,0.712,0
C111464,Tier-3,Salaried,11500,Near-prime,0.653,0.569,0
C111465,Tier-2,Salaried,22500,Prime,0.817,0.299,0
C111466,Tier-2,Gig,17900,Subprime,0.613,0.385,1
C111467,Metro,Salaried,47600,Thin-file,0.678,0.516,0
C111468,Tier-3,Salaried,21000,Prime,0.98,0.134,0
C111469,Tier-2,Self-employed,36600,Thin-file,0.591,0.535,0
C111470,Tier-2,Self-employed,46200,Subprime,0.526,0.294,0
C111471,Metro,Self-employed,50400,Thin-file,0.64,0.476,0
C111472,Metro,Salaried,44700,Prime,0.824,0.221,0
C111473,Metro,Self-employed,74000,Near-prime,0.625,0.467,0
C111474,Metro,Salaried,33200,Prime,0.774,0.339,0
C111475,Metro,Self-employed,38600,Prime,0.691,0.402,0
C111476,Metro,Salaried,37100,Near-prime,0.954,0.145,0
C111477,Tier-3,Salaried,42800,Prime,0.653,0.478,1
C111478,Tier-3,Self-employed,23800,Subprime,0.512,0.512,0
C111479,Tier-3,Salaried,38200,Near-prime,0.791,0.435,0
C111480,Tier-2,Informal,27400,Thin-file,0.56,0.553,0
C111481,Tier-2,Informal,15100,Thin-file,0.21,0.766,0
C111482,Metro,Salaried,23200,Prime,0.798,0.288,0
C111483,Tier-2,Gig,20900,Thin-file,0.735,0.212,0
C111484,Metro,Self-employed,30100,Prime,0.653,0.478,0
C111485,Tier-2,Salaried,28600,Subprime,0.854,0.095,0
C111486,Tier-3,Salaried,10500,Near-prime,0.793,0.241,0
C111487,Tier-3,Informal,9000,Subprime,0.488,0.533,1
C111488,Metro,Salaried,68200,Subprime,0.869,0.264,0
C111489,Tier-2,Self-employed,22700,Near-prime,0.517,0.456,0
C111490,Metro,Self-employed,72400,Near-prime,0.447,0.647,0
C111491,Metro,Salaried,34500,Near-prime,0.855,0.06,0
C111492,Metro,Self-employed,53600,Prime,0.626,0.531,1
C111493,Metro,Informal,21100,Prime,0.694,0.353,0
C111494,Tier-2,Salaried,51100,Near-prime,0.597,0.413,0
C111495,Tier-2,Salaried,34100,Prime,0.9,0.171,0
C111496,Metro,Salaried,52400,Prime,0.652,0.427,0
C111497,Tier-3,Gig,33700,Near-prime,0.547,0.454,0
C111498,Tier-2,Self-employed,42700,Subprime,0.706,0.505,0
C111499,Tier-2,Self-employed,25300,Near-prime,0.62,0.537,0
C111500,Tier-2,Gig,10000,Thin-file,0.533,0.355,0
C111501,Tier-2,Informal,18100,Thin-file,0.433,0.626,0
C111502,Tier-2,Salaried,46300,Near-prime,0.785,0.24,0
C111503,Tier-2,Gig,24800,Thin-file,0.361,0.418,0
C111504,Tier-3,Salaried,21500,Near-prime,0.66,0.406,0
C111505,Metro,Salaried,50900,Prime,0.776,0.197,0
C111506,Tier-2,Salaried,51400,Thin-file,0.787,0.25,0
C111507,Metro,Salaried,89100,Prime,0.767,0.321,0
C111508,Tier-3,Gig,17500,Subprime,0.38,0.744,1
C111509,Metro,Self-employed,130000,Near-prime,0.746,0.336,0
C111510,Metro,Self-employed,82800,Subprime,0.66,0.168,0
C111511,Tier-3,Salaried,34400,Near-prime,0.815,0.234,0
C111512,Tier-2,Salaried,42900,Prime,0.784,0.089,0
C111513,Metro,Informal,44100,Thin-file,0.315,0.629,0
C111514,Metro,Gig,18700,Subprime,0.307,0.935,0
C111515,Metro,Self-employed,30000,Prime,0.628,0.436,0
C111516,Tier-3,Salaried,17900,Near-prime,0.695,0.179,0
C111517,Tier-2,Salaried,34000,Prime,0.704,0.329,0
C111518,Metro,Informal,16000,Thin-file,0.539,0.73,0
C111519,Tier-2,Salaried,32500,Subprime,0.756,0.242,0
C111520,Tier-2,Salaried,37600,Prime,0.864,0.05,0
C111521,Metro,Gig,15500,Prime,0.435,0.607,0
C111522,Tier-3,Informal,29300,Subprime,0.407,0.865,1
C111523,Metro,Salaried,81300,Near-prime,0.762,0.242,0
C111524,Tier-3,Gig,15700,Thin-file,0.285,0.921,0
C111525,Tier-3,Salaried,62100,Subprime,0.678,0.37,0
C111526,Metro,Self-employed,51300,Subprime,0.796,0.497,0
C111527,Tier-2,Salaried,62600,Prime,0.693,0.341,0
C111528,Tier-3,Gig,10500,Near-prime,0.54,0.488,0
C111529,Tier-2,Gig,19900,Thin-file,0.423,0.689,0
C111530,Tier-2,Informal,25200,Subprime,0.355,0.632,0
C111531,Metro,Self-employed,40000,Thin-file,0.648,0.363,0
C111532,Metro,Gig,26700,Prime,0.365,0.672,0
C111533,Tier-2,Self-employed,32900,Near-prime,0.722,0.499,1
C111534,Metro,Self-employed,50900,Near-prime,0.713,0.15,0
C111535,Metro,Salaried,50000,Subprime,0.856,0.075,0
C111536,Tier-2,Gig,46700,Near-prime,0.244,0.966,0
C111537,Metro,Self-employed,27600,Prime,0.623,0.435,0
C111538,Tier-3,Self-employed,30100,Near-prime,0.864,0.078,0
C111539,Tier-3,Self-employed,39600,Subprime,0.377,0.725,1
C111540,Tier-3,Gig,11100,Near-prime,0.728,0.313,0
C111541,Metro,Self-employed,36900,Thin-file,0.293,0.698,0
C111542,Tier-2,Self-employed,37400,Thin-file,0.693,0.263,0
C111543,Tier-3,Self-employed,56700,Prime,0.405,0.607,1
C111544,Tier-2,Self-employed,36700,Thin-file,0.644,0.183,0
C111545,Tier-2,Self-employed,48600,Thin-file,0.765,0.229,0
C111546,Tier-2,Gig,33500,Near-prime,0.352,0.8,0
C111547,Metro,Gig,9000,Thin-file,0.796,0.319,0
C111548,Metro,Self-employed,44600,Near-prime,0.473,0.533,0
C111549,Tier-2,Salaried,31400,Subprime,0.825,0.087,0
C111550,Metro,Salaried,93600,Near-prime,0.643,0.352,0
C111551,Tier-3,Gig,26500,Near-prime,0.68,0.134,0
C111552,Tier-2,Informal,28100,Thin-file,0.674,0.416,0
C111553,Metro,Salaried,60100,Near-prime,0.729,0.371,0
C111554,Tier-2,Informal,19900,Thin-file,0.652,0.473,0
C111555,Tier-2,Salaried,55600,Subprime,0.814,0.336,0
C111556,Metro,Informal,23400,Thin-file,0.411,0.716,0
C111557,Tier-3,Informal,28200,Subprime,0.308,0.747,1
C111558,Tier-2,Self-employed,21400,Near-prime,0.52,0.477,0
C111559,Tier-2,Informal,30200,Thin-file,0.568,0.424,0
C111560,Tier-3,Self-employed,24500,Thin-file,0.519,0.52,0
C111561,Tier-2,Salaried,51800,Thin-file,0.868,0.254,0
C111562,Tier-2,Gig,11400,Prime,0.477,0.474,0
C111563,Metro,Salaried,53700,Prime,0.98,0.092,0
C111564,Metro,Salaried,44400,Prime,0.693,0.253,0
C111565,Tier-2,Salaried,37400,Thin-file,0.566,0.527,1
C111566,Tier-2,Self-employed,15600,Near-prime,0.454,0.522,1
C111567,Tier-2,Gig,23500,Thin-file,0.582,0.655,0
C111568,Tier-2,Gig,24500,Thin-file,0.513,0.502,0
C111569,Tier-2,Gig,10400,Thin-file,0.522,0.546,0
C111570,Tier-3,Gig,11500,Near-prime,0.607,0.312,0
C111571,Tier-3,Gig,20800,Thin-file,0.364,0.734,0
C111572,Metro,Informal,28400,Subprime,0.363,0.787,0
C111573,Tier-3,Salaried,31200,Prime,0.723,0.24,0
C111574,Tier-3,Gig,19700,Thin-file,0.539,0.499,0
C111575,Metro,Salaried,48200,Thin-file,0.667,0.285,0
C111576,Metro,Salaried,37200,Near-prime,0.719,0.309,0
C111577,Metro,Salaried,43900,Near-prime,0.71,0.429,0
C111578,Tier-2,Salaried,20300,Thin-file,0.577,0.673,0
C111579,Tier-2,Informal,14600,Thin-file,0.382,0.741,1
C111580,Tier-2,Self-employed,33900,Thin-file,0.673,0.252,0
C111581,Tier-3,Informal,27600,Thin-file,0.299,0.74,0
C111582,Metro,Self-employed,40800,Near-prime,0.429,0.695,0
C111583,Tier-2,Gig,58600,Subprime,0.473,0.268,0
C111584,Tier-3,Salaried,76000,Near-prime,0.689,0.393,0
C111585,Tier-3,Informal,16300,Subprime,0.202,0.865,0
C111586,Tier-3,Salaried,26500,Thin-file,0.529,0.734,1
C111587,Metro,Gig,80000,Thin-file,0.642,0.408,0
C111588,Metro,Informal,33000,Near-prime,0.348,0.851,0
C111589,Metro,Gig,35200,Thin-file,0.63,0.395,0
C111590,Tier-2,Gig,16700,Subprime,0.597,0.52,0
C111591,Metro,Salaried,39200,Near-prime,0.98,0.104,0
C111592,Tier-3,Self-employed,18400,Near-prime,0.651,0.569,0
C111593,Tier-2,Salaried,74600,Near-prime,0.695,0.496,0
C111594,Tier-2,Salaried,47800,Near-prime,0.862,0.142,1
C111595,Metro,Salaried,41400,Near-prime,0.497,0.399,0
C111596,Tier-2,Gig,18700,Thin-file,0.639,0.499,0
C111597,Tier-2,Informal,12100,Prime,0.685,0.537,0
C111598,Tier-2,Gig,22400,Near-prime,0.364,0.533,0
C111599,Metro,Gig,31200,Subprime,0.486,0.741,0
C111600,Tier-3,Self-employed,10400,Near-prime,0.631,0.335,0
C111601,Metro,Salaried,30800,Prime,0.729,0.458,0
C111602,Metro,Gig,21300,Near-prime,0.503,0.543,0
C111603,Tier-3,Salaried,52000,Thin-file,0.674,0.503,0
C111604,Metro,Self-employed,33600,Prime,0.537,0.555,0
C111605,Metro,Informal,10500,Subprime,0.828,0.331,0
C111606,Tier-2,Salaried,23300,Near-prime,0.795,0.222,0
C111607,Tier-2,Salaried,83000,Prime,0.443,0.471,0
C111608,Metro,Salaried,40200,Prime,0.704,0.456,0
C111609,Metro,Gig,18100,Thin-file,0.462,0.7,0
C111610,Metro,Salaried,22400,Prime,0.98,0.05,0
C111611,Tier-2,Self-employed,34900,Thin-file,0.809,0.284,0
C111612,Metro,Salaried,50400,Thin-file,0.793,0.202,0
C111613,Tier-3,Gig,23600,Near-prime,0.37,0.539,0
C111614,Tier-3,Gig,66000,Thin-file,0.548,0.539,0
C111615,Metro,Salaried,27300,Prime,0.664,0.451,0
C111616,Metro,Gig,24400,Near-prime,0.558,0.454,0
C111617,Metro,Salaried,54300,Near-prime,0.907,0.274,0
C111618,Metro,Salaried,39100,Near-prime,0.702,0.269,0
C111619,Metro,Self-employed,17000,Thin-file,0.644,0.528,0
C111620,Tier-3,Salaried,40100,Subprime,0.877,0.062,0
C111621,Metro,Informal,17800,Thin-file,0.515,0.583,0
C111622,Tier-2,Gig,14300,Thin-file,0.304,0.757,0
C111623,Tier-2,Gig,15500,Prime,0.511,0.638,1
C111624,Tier-3,Salaried,64100,Prime,0.395,0.696,0
C111625,Metro,Gig,51800,Subprime,0.559,0.534,0
C111626,Metro,Self-employed,26300,Subprime,0.729,0.319,0
C111627,Tier-3,Salaried,14600,Thin-file,0.836,0.27,0
C111628,Metro,Gig,43200,Thin-file,0.562,0.364,0
C111629,Tier-2,Gig,58500,Thin-file,0.558,0.257,0
C111630,Tier-2,Informal,54200,Near-prime,0.525,0.724,1
C111631,Tier-2,Informal,10000,Near-prime,0.333,0.551,0
C111632,Metro,Salaried,87600,Near-prime,0.696,0.534,0
C111633,Metro,Gig,28800,Subprime,0.536,0.443,1
C111634,Tier-2,Informal,9000,Prime,0.612,0.589,0
C111635,Tier-2,Gig,15700,Subprime,0.588,0.604,0
C111636,Tier-3,Salaried,22400,Thin-file,0.873,0.166,0
C111637,Tier-2,Self-employed,42800,Prime,0.581,0.459,1
C111638,Tier-3,Salaried,17200,Prime,0.793,0.19,0
C111639,Tier-3,Salaried,48800,Near-prime,0.77,0.285,0
C111640,Tier-2,Informal,23500,Thin-file,0.287,0.798,0
C111641,Metro,Informal,37400,Prime,0.489,0.776,1
C111642,Tier-2,Informal,14100,Thin-file,0.427,0.443,0
C111643,Tier-2,Salaried,45600,Prime,0.894,0.142,0
C111644,Tier-2,Self-employed,21700,Prime,0.424,0.702,1
C111645,Metro,Self-employed,58400,Prime,0.557,0.363,0
C111646,Tier-2,Self-employed,31000,Thin-file,0.379,0.788,0
C111647,Metro,Self-employed,40400,Prime,0.671,0.508,0
C111648,Metro,Informal,23300,Prime,0.556,0.58,0
C111649,Tier-3,Gig,9000,Thin-file,0.57,0.44,0
C111650,Tier-2,Gig,39600,Thin-file,0.776,0.363,0
C111651,Tier-2,Salaried,39600,Prime,0.852,0.185,0
C111652,Tier-2,Self-employed,59100,Thin-file,0.506,0.507,0
C111653,Tier-2,Self-employed,57200,Thin-file,0.778,0.353,0
C111654,Metro,Self-employed,29900,Prime,0.888,0.114,0
C111655,Tier-2,Gig,20500,Near-prime,0.609,0.536,0
C111656,Metro,Salaried,23700,Prime,0.684,0.459,0
C111657,Tier-2,Salaried,66300,Near-prime,0.696,0.466,0
C111658,Metro,Gig,33400,Prime,0.566,0.411,0
C111659,Tier-3,Self-employed,31600,Subprime,0.568,0.543,0
C111660,Tier-3,Self-employed,25500,Thin-file,0.761,0.261,0
C111661,Tier-2,Gig,15000,Subprime,0.49,0.773,1
C111662,Metro,Gig,51400,Prime,0.631,0.289,0
C111663,Tier-2,Gig,57100,Near-prime,0.611,0.455,0
C111664,Tier-2,Salaried,69200,Near-prime,0.6,0.443,1
C111665,Tier-2,Self-employed,32000,Near-prime,0.609,0.446,0
C111666,Tier-2,Self-employed,41200,Prime,0.755,0.168,0
C111667,Tier-3,Self-employed,46700,Subprime,0.602,0.374,0
C111668,Tier-2,Self-employed,36000,Near-prime,0.665,0.248,0
C111669,Tier-2,Salaried,91600,Prime,0.802,0.107,0
C111670,Tier-2,Salaried,67000,Near-prime,0.671,0.346,0
C111671,Tier-2,Self-employed,121000,Subprime,0.845,0.44,0
C111672,Tier-2,Self-employed,37700,Prime,0.522,0.616,1
C111673,Tier-3,Salaried,10800,Thin-file,0.659,0.327,0
C111674,Metro,Gig,29800,Prime,0.657,0.379,0
C111675,Metro,Salaried,40100,Prime,0.709,0.226,0
C111676,Metro,Self-employed,46500,Near-prime,0.63,0.156,0
C111677,Tier-3,Self-employed,64400,Near-prime,0.675,0.38,0
C111678,Tier-2,Gig,18100,Subprime,0.653,0.377,1
C111679,Tier-2,Salaried,26300,Prime,0.507,0.526,0
C111680,Tier-2,Salaried,28500,Prime,0.761,0.246,0
C111681,Tier-2,Salaried,100600,Thin-file,0.741,0.26,0
C111682,Tier-3,Salaried,25900,Prime,0.775,0.326,0
C111683,Tier-3,Salaried,35800,Prime,0.88,0.06,0
C111684,Tier-3,Self-employed,66200,Near-prime,0.812,0.247,0
C111685,Tier-3,Self-employed,38900,Prime,0.646,0.231,0
C111686,Metro,Salaried,17200,Near-prime,0.679,0.562,0
C111687,Metro,Gig,23200,Subprime,0.55,0.577,0
C111688,Tier-2,Salaried,28500,Near-prime,0.855,0.13,0
C111689,Tier-2,Informal,9000,Subprime,0.487,0.529,0
C111690,Metro,Self-employed,34700,Subprime,0.758,0.372,1
C111691,Tier-2,Self-employed,10100,Near-prime,0.532,0.612,0
C111692,Metro,Salaried,55100,Prime,0.699,0.297,0
C111693,Metro,Self-employed,43200,Prime,0.643,0.352,0
C111694,Metro,Self-employed,31300,Prime,0.77,0.22,0
C111695,Tier-3,Informal,9000,Thin-file,0.674,0.449,0
C111696,Tier-2,Salaried,71500,Near-prime,0.85,0.173,0
C111697,Tier-2,Self-employed,26700,Subprime,0.662,0.442,0
C111698,Tier-3,Gig,31700,Prime,0.397,0.692,0
C111699,Tier-3,Self-employed,27300,Thin-file,0.715,0.294,0
C111700,Tier-2,Self-employed,66600,Near-prime,0.473,0.445,0
C111701,Tier-3,Informal,20600,Subprime,0.59,0.565,1
C111702,Metro,Salaried,50000,Prime,0.802,0.262,0
C111703,Tier-2,Salaried,26200,Thin-file,0.799,0.271,0
C111704,Metro,Informal,42400,Prime,0.62,0.429,0
C111705,Tier-2,Salaried,34800,Prime,0.799,0.128,0
C111706,Tier-2,Gig,16000,Thin-file,0.473,0.537,1
C111707,Metro,Salaried,44300,Thin-file,0.817,0.26,1
C111708,Tier-2,Salaried,37400,Near-prime,0.67,0.327,0
C111709,Tier-2,Salaried,56600,Prime,0.812,0.275,0
